,arquivo,tempo
148,measurement_imagem107.png,23.658761262893677
149,imagem10_mask_wound_0.jpeg,23.16880774497986
150,measurement_imagem10.png,23.180493354797363
151,segmentation_2023-01-05 15_52_57.099925.png,23.732614755630493
152,imagem146_mask_wound_0.jpeg,23.008437871932983
153,imagem71_mask_wound_0.jpeg,22.98047709465027
154,measurement_imagem5.png,23.021316289901733
155,imagem3_mask_wound_0.jpeg,22.99078917503357
156,NIR6602023-01-05 15_30_40.207757.png,23.32329297065735
157,NIR6602023-01-05 15_43_23.648438.png,23.053694009780884
158,imagem101_mask_wound_0.jpeg,23.006792545318604
159,imagem84_mask_wound_0.jpeg,22.981025457382202
160,imagem174_mask_wound_0.jpeg,23.033661365509033
161,measurement_imagem65.png,23.210503816604614
162,imagem149_mask_wound_0.jpeg,23.231910228729248
163,NIR7802023-01-05 15_43_23.648888.png,23.078612804412842
164,imagem_mask_wound_1.jpeg,22.96287727355957
165,measurement_imagem45.png,23.247873783111572
166,2023-01-05 15_52_57.099925(1).png,39.87832069396973
167,imagem30_mask_wound_0.jpeg,23.13084626197815
168,bio2023-01-05 15_31_05.798331.png,23.18911361694336
169,measurement_imagem188.png,23.92976713180542
170,imagem85_mask_wound_0.jpeg,23.282222509384155
171,imagem188_mask_wound_1.jpeg,22.999807596206665
172,measurement_imagem86.png,23.765986919403076
173,measurement_imagem19.png,23.568820238113403
174,bio2023-01-05 15_54_08.204504.png,34.548983335494995
175,NIR7302023-01-05 15_43_23.648707.png,23.681034326553345
176,measurement_imagem43.png,23.115063905715942
177,ther2023-01-05 15_23_25.780667.png,20.327935695648193
178,imagem25_mask_wound_0.jpeg,23.006603240966797
179,imagem185_mask_wound_0.jpeg,22.97087836265564
180,2023-01-05 14_58_07.296018.png,65.48982667922974
181,measurement_imagem31.png,23.71043300628662
182,NIR7802023-01-05 15_53_13.537514.png,23.466082334518433
183,2023-01-05 14_58_07.296290.png,54.45711278915405
184,NIR6602023-01-05 15_23_53.684036.png,23.313161611557007
185,measurement_imagem102.png,23.24172878265381
186,measurement_imagem149.png,23.089136123657227
187,imagem22_mask_wound_0.jpeg,23.110995054244995
188,NIR7302023-01-05 15_23_53.684262.png,23.274474620819092
189,measurement_2023-01-05 14_58_07.296018(1).png,27.223134994506836
190,imagem88_mask_wound_0.jpeg,24.1944100856781
191,measurement_imagem14.png,23.933056116104126
192,measurement_imagem30.png,24.633875131607056
193,NIR7302023-01-05 15_30_47.942637.png,24.103893518447876
194,imagem38_mask_wound_0.jpeg,23.76666569709778
195,2023-01-05 15_43_09.092080.png,25.514819145202637
196,bio2023-01-05 14_57_49.878298.png,60.19696235656738
197,imagem83_mask_wound_0.jpeg,24.353471755981445
198,measurement_imagem79.png,24.398297786712646
199,measurement_imagem6.png,24.41930341720581
200,NIR8102023-01-05 15_43_23.648989.png,24.019619941711426
201,imagem16_mask_wound_0.jpeg,23.83000349998474
202,measurement_imagem158.png,23.651747465133667
203,2023-01-05 15_30_17.167361.png,69.75753855705261
204,imagem7_mask_wound_0.jpeg,24.244054079055786
205,ther2023-01-05 15_30_24.793239.png,21.14802646636963
206,imagem9_mask_wound_0.jpeg,23.707621574401855
207,imagem6_mask_wound_0.jpeg,23.874817609786987
208,measurement_imagem159.png,24.649163246154785
209,imagem35_mask_wound_0.jpeg,23.808006525039673
210,measurement_imagem7.png,24.595754861831665
211,measurement_imagem4.png,24.555755138397217
212,imagem75_mask_wound_0.jpeg,23.738518238067627
213,segmentation_2023-01-05 15_30_17.167361.png,24.646300554275513
214,2023-01-05 14_56_55.163229.png,55.412359952926636
215,imagem198_mask_wound_0.jpeg,23.973917722702026
216,measurement_2023-01-05 16_09_24.772325.png,24.395548343658447
217,measurement_imagem67.png,24.557260751724243
218,measurement_imagem15.png,24.39636492729187
219,measurement_imagem141.png,24.073848009109497
220,imagem141_mask_wound_0.jpeg,23.959808588027954
221,bio2023-01-05 16_10_52.282390.png,23.754806995391846
222,bio2023-01-05 16_10_43.441765.png,26.582971334457397
223,imagem101_mask_wound_1.jpeg,22.801384449005127
224,measurement_2023-01-05 14_58_07.296018.png,23.820931434631348
225,measurement_imagem77.png,23.66184639930725
226,measurement_imagem76.png,23.594294786453247
227,imagem18_mask_wound_0.jpeg,23.099015951156616
228,2023-01-05 15_52_43.569775.png,43.56204390525818
229,measurement_2023-01-05 15_43_09.092080.png,23.195043802261353
230,2023-01-05 15_30_17.167617.png,65.20566892623901
231,bio2023-01-05 16_10_46.578741.png,23.27878737449646
232,NIR8102023-01-05 14_57_13.808595.png,22.93757724761963
233,imagem3_mask_wound_1.jpeg,23.071319818496704
234,imagem165_mask_wound_0.jpeg,23.048818588256836
235,bio2023-01-05 14_57_46.740020.png,22.936792612075806
236,imagem209_mask_wound_0.jpeg,22.96828055381775
237,measurement_imagem8.png,22.683122634887695
238,imagem86_mask_wound_0.jpeg,23.092472791671753
239,imagem37_mask_wound_0.jpeg,23.11354637145996
240,measurement_imagem33.png,23.146481037139893
241,ther2023-01-05 15_42_56.708242.png,20.223461627960205
242,measurement_imagem17.png,22.95266079902649
243,imagem0_mask_wound_1.jpeg,22.96188449859619
244,imagem133_mask_wound_0.jpeg,23.219449758529663
245,measurement_2023-01-05 15_52_57.099925(1).png,22.859111785888672
246,NIR8102023-01-05 15_30_40.208187.png,38.911914110183716
247,NIR7602023-01-05 15_30_40.208046.png,34.80047011375427
248,imagem17_mask_wound_0.jpeg,23.569887161254883
249,imagem19_mask_wound_0.jpeg,23.027234315872192
250,imagem45_mask_wound_0.jpeg,22.951985120773315
251,measurement_imagem37.png,23.119872570037842
252,measurement_imagem1.png,23.705427646636963
253,NIR6602023-01-05 14_57_13.808211.png,23.250585317611694
254,imagem29_mask_wound_0.jpeg,23.080024003982544
255,2023-01-05 16_09_24.772325.png,58.31165552139282
256,measurement_imagem21.png,24.036797285079956
257,bio2023-01-05 15_44_01.953220.png,25.21933388710022
258,bio2023-01-05 15_31_16.165460.png,23.243030071258545
259,bio2023-01-05 15_31_10.384106.png,23.207977056503296
260,measurement_imagem18.png,23.817810773849487
261,measurement_2023-01-05 15_23_41.263427.png,23.53507971763611
262,ther2023-01-05 15_52_24.204677.png,20.865045070648193
263,imagem110_mask_wound_0.jpeg,23.076460361480713
264,segmentation_2023-01-05 16_09_24.772325.png,23.697232007980347
